event_id,event_date,landslide_category,landslide_trigger,landslide_size,admin_division_population,gazeteer_distance,longitude,latitude,fatality_count,injury_count
3714,7/3/2011 0:00,landslide,continuous_rain,medium,3250,0.19712,87.0479,27.1722,0,
8256,12/21/2014 4:51,landslide,unknown,unknown,2253,7.34527,-124.4154,42.3414,0,0
2883,12/22/2010 0:30,landslide,downpour,small,25619,3.06749,-118.1765,34.1332,0,
2155,7/28/2010 16:30,mudslide,downpour,small,1191,37.15519,-121.2355,46.6521,0,
1524,2/25/2010 0:00,landslide,rain,medium,9592,0.84685,-2.2031,56.9577,0,
3507,5/18/2011 0:00,landslide,downpour,small,49138,2.76021,-82.4662,38.4007,0,
5481,9/7/2013 0:00,landslide,downpour,medium,112488,2.97871,-111.6276,40.2464,0,
5231,7/28/2013 0:00,landslide,continuous_rain,medium,798634,2.87477,123.8842,10.3419,0,
3357,4/12/2011 0:00,landslide,downpour,medium,1680,1.4524,-61.1372,13.2767,0,
7749,6/15/2015 9:00,rock_fall,unknown,small,4864,22.64009,-121.6933,45.3768,0,1
413,1/6/2008 0:00,landslide,rain,medium,725000,3.01032,73.4538,34.3932,,
5141,7/20/2013 15:00,mudslide,rain,medium,1770,4.75219,-105.544,36.6918,0,
9008,7/16/2016 0:00,rock_fall,rain,small,27611,6.86552,78.5113,30.3351,0,0
1849,5/8/2010 8:00,landslide,downpour,medium,95913,10.58999,101.4847,-2.0746,0,
274,9/20/2007 0:00,landslide,rain,medium,43000,2.26284,88.4572,27.0875,,
2579,10/9/2010 0:00,landslide,downpour,medium,92113,0.88008,94.1076,25.682,0,
445,2/5/2008 0:00,mudslide,rain,medium,0,2.83315,106.2839,-6.4978,2,
7145,4/14/2015 0:00,mudslide,downpour,small,31364,11.13705,-84.3976,37.8061,0,0
6114,6/29/2014 23:00,mudslide,rain,small,126326,4.98458,-91.6056,41.9738,0,0
7811,12/28/1998 0:00,earth_flow,downpour,small,6651,2.1294,-122.612,47.2707,0,0
2725,11/15/2010 0:00,landslide,downpour,medium,0,11.20274,108.6591,15.3307,0,
652,7/17/2008 0:00,landslide,tropical_cyclone,medium,0,1.21791,120.35,22.63,7,
6411,12/2/2014 9:00,landslide,unknown,small,7094,8.0472,48.468,38.7144,0,0
4650,12/2/2012 0:00,landslide,rain,medium,1795,34.09967,-122.6816,43.3197,,
8698,1/23/2012 10:10,landslide,unknown,unknown,6767,2.61918,-122.5369,45.4079,0,0
5135,7/19/2013 23:00,landslide,unknown,medium,23693,29.5084,83.7533,27.6746,5,
397,12/19/2007 0:00,landslide,rain,large,4892,6.9613,-74.7631,4.847,,
8004,6/22/2016 0:00,translational_slide,downpour,medium,2276,4.41128,124.4238,9.8182,0,0
7438,7/18/2015 0:00,landslide,rain,small,10095,1.1581,-89.4502,13.8464,0,0
1457,1/29/2010 16:00,landslide,downpour,large,812799,5.52882,-68.1157,-16.5278,9,
1155,9/11/2009 0:00,mudslide,downpour,medium,4529,1.34835,-106.2307,31.6632,,
7005,6/25/2015 0:00,landslide,monsoon,small,1442271,57.03318,85.0852,28.172,0,0
1400,1/14/2010 2:00,mudslide,rain,small,12598,2.48383,-122.2851,47.7346,0,
6041,5/30/2014 0:00,mudslide,continuous_rain,medium,5114,2.00588,55.1419,37.2866,0,0
941,12/20/2008 0:00,mudslide,downpour,medium,12281,2.57071,-61.4449,10.158,,
1920,5/30/2010 0:00,mudslide,tropical_cyclone,medium,1422,6.00513,-91.1168,14.6918,14,
5019,7/4/2013 21:00,landslide,flooding,medium,83393,2.03173,-82.534,35.6092,0,
844,10/14/2008 0:00,complex,downpour,medium,11121,0.6397,123.6028,10.1203,,
9041,7/16/2016 23:00,landslide,downpour,medium,14047,15.07187,73.3447,34.5255,0,0
460,2/20/2008 0:00,landslide,rain,medium,0,6.65669,108.701,14.9923,,
6780,2/15/2015 9:00,mudslide,rain,small,2471,96.07163,-120.0755,51.6446,0,0
3121,2/14/2011 0:00,landslide,continuous_rain,medium,47587,3.56016,81.08552027,6.973070057,,
5562,9/29/2013 0:00,landslide,downpour,medium,69102,2.81479,-79.5516,9.0655,,
9250,1/26/2016 0:20,landslide,construction,medium,1397,11.72354,5.3519,48.5111,1,1
8393,2/12/2014 7:09,landslide,unknown,unknown,3205,30.00893,-122.1355,43.6165,0,0
8499,5/8/2016 5:00,landslide,downpour,medium,0,7.9027,117.1369,26.7197,34,0
2412,9/11/2010 11:45,mudslide,downpour,small,178874,5.0043,-83.9594,35.9283,0,
6639,1/21/2013 14:00,complex,no_apparent_trigger,large,1187,109.59417,170.1796,-43.5611,0,0
8380,9/25/2015 0:00,landslide,downpour,medium,3545,11.80865,80.5912,7.0205,3,0
3011,1/16/2011 0:00,landslide,downpour,small,14095,18.46812,-122.117,45.5758,0,
9071,12/5/2015 0:00,rock_fall,unknown,small,4989,0.48954,-4.6976,51.6718,0,0
6073,6/19/2014 23:00,mudslide,continuous_rain,small,285068,2.31638,-93.1219,44.9398,0,0
7903,11/6/2005 8:00,rock_fall,unknown,medium,1018,27.07862,-121.3984,47.3983,0,0
8036,12/21/2015 10:15,landslide,unknown,unknown,2033,23.34237,-123.7837,44.3781,0,0
3103,2/7/2011 0:00,landslide,downpour,medium,47587,4.97852,81.0673,7.033,0,
8332,3/24/2014 17:52,landslide,unknown,unknown,532,5.49799,-123.4359,46.1699,0,0
5488,9/9/2013 23:00,landslide,unknown,medium,1600,19.63536,85.9614,27.7757,3,
3520,5/21/2011 14:30,complex,downpour,large,69302,15.19624,101.8258,3.1477,16,1
8713,1/19/2012 10:50,landslide,unknown,unknown,3742,3.66004,-123.1608,45.239,0,0
987,2/18/2009 0:00,mudslide,unknown,medium,812799,0.42053,-68.1462,-16.499,0,
83,5/28/2007 0:00,landslide,rain,medium,371713,1.60003,43.3948,38.5035,,
8563,11/19/2012 14:06,landslide,unknown,unknown,1035,5.90383,-123.888,45.2069,0,0
1225,10/6/2009 0:00,landslide,downpour,medium,852,24.04761,90.4997,27.0524,,
854,10/19/2008 0:00,landslide,tropical_cyclone,large,4752,0.43391,-88.8693,14.5637,23,
8588,6/1/2012 22:07,landslide,unknown,unknown,14095,9.73883,-122.2446,45.5398,0,0
8954,6/20/2016 17:00,mudslide,downpour,medium,0,21.56133,73.5233,40.1293,0,0
9192,1/7/2016 0:00,mudslide,mining,medium,27624,4.13696,124.8399,1.3257,0,0
5525,9/14/2013 15:00,mudslide,rain,medium,19908,8.21552,-116.2885,43.7521,0,
7440,11/3/2015 1:00,mudslide,rain,medium,124694,4.67722,-89.2685,13.7178,0,0
8827,1/18/2011 14:26,landslide,unknown,unknown,532,8.82722,-123.3639,46.1249,0,0
632,7/7/2008 0:00,landslide,downpour,medium,3950437,5.76885,104.1,30.71,15,
2724,11/15/2010 0:00,landslide,downpour,medium,800000,7.11136,106.7306,-6.621,4,
5100,7/14/2013 0:00,landslide,rain,medium,19280,1.48455,76.5338,31.673,0,
6233,9/22/2014 14:30,lahar,snowfall_snowmelt,large,3394,13.92246,-122.1911,41.3971,0,0
8223,9/14/2015 3:10,landslide,downpour,large,265331,0.6548,92.7187,23.7348,0,0
5896,2/23/2014 0:00,mudslide,snowfall_snowmelt,medium,15273,1.39322,-84.4995,39.1037,0,0
2386,9/4/2010 0:00,landslide,downpour,medium,2090,21.83272,-90.85,15.58,1,
475,3/9/2008 15:30,landslide,rain,medium,0,12.67187,99.4527,27.1936,5,2
7761,12/9/2015 9:00,landslide,continuous_rain,medium,4935,3.16164,-123.8466,45.428,0,0
2020,6/27/2010 13:30,landslide,downpour,medium,2235,28.10052,172.7611,-43.7893,0,
2269,8/19/2010 13:45,complex,downpour,medium,42274,3.22031,-111.8316,40.5093,0,
7114,7/8/2015 18:00,mudslide,continuous_rain,small,1293,7.43165,-108.8895,39.2233,0,0
4793,4/6/2013 8:30,landslide,rain,medium,3532,35.34908,-124.3011,48.2632,,
1962,6/9/2010 0:00,landslide,downpour,medium,173503,0.58675,77.1723589,31.09907494,0,
6753,2/8/2015 12:00,rock_fall,mining,small,32523,0.7726,92.2217,22.202,1,4
3845,7/27/2011 23:00,landslide,downpour,medium,186852,1.10894,123.4299,7.8328,0,
5878,2/18/2014 9:00,landslide,continuous_rain,small,4354,3.94333,-122.0506,47.1341,0,0
2110,7/21/2010 2:00,landslide,downpour,medium,17043,1.08837,89.3943,26.8599,3,
3427,4/26/2011 0:00,landslide,downpour,small,4801,4.45788,-84.2677,39.0188,0,
6465,6/25/2012 0:00,landslide,downpour,medium,0,6.64398,114.9203,26.9929,0,0
2150,7/27/2010 0:00,landslide,downpour,small,5955,0.99029,-84.4748,39.0981,0,
6614,12/30/2014 0:00,landslide,tropical_cyclone,medium,8303,2.13115,124.9795,10.4039,0,0
9105,7/20/2016 8:00,rock_fall,unknown,medium,1090,14.79523,-81.8167,37.4581,0,0
6707,11/7/2014 0:00,landslide,rain,medium,4393,1.54885,-70.963,19.9053,0,0
2255,8/16/2010 8:00,landslide,downpour,medium,2939,7.06238,122.1865,7.36,0,
5045,7/6/2013 0:00,landslide,downpour,small,2151,41.62945,169.287,-45.0993,0,
2691,11/4/2010 0:00,landslide,tropical_cyclone,medium,34877,11.31047,-83.6293,9.4425,0,
8702,1/20/2012 14:50,landslide,unknown,unknown,2253,8.20888,-124.4191,42.3335,0,0
6982,6/11/2015 9:00,landslide,rain,small,237000,0.58709,91.8771,24.9016,0,3
508,4/25/2008 0:00,landslide,rain,medium,0,3.78977,70.4417,37.4947,,
6571,8/31/2011 0:00,landslide,rain,medium,0,31.50921,82.2345,28.6572,0,0
8993,12/7/2015 0:00,landslide,flooding,medium,6009,1.23473,-122.7701,45.5287,0,0
2965,1/11/2011 0:00,mudslide,downpour,small,33351,4.27436,-117.6536,33.4573,0,
181,8/13/2007 0:00,landslide,rain,medium,53622,3.66644,78.499,17.3895,,
597,6/20/2008 0:00,mudslide,rain,small,466,30.98796,-92.9331,35.7885,,
9397,5/1/2016 23:00,landslide,unknown,medium,1745,0.91335,-83.3146,36.849,0,0
2409,9/10/2010 18:00,landslide,downpour,medium,4153,0.71217,124.8142,6.4791,5,
8720,1/19/2012 8:59,landslide,unknown,unknown,8466,19.99128,-123.8602,44.0322,0,0
7506,9/10/2015 0:00,landslide,downpour,large,321501,2.57852,-79.4945,9.0539,0,45
840,10/12/2008 0:00,mudslide,rain,medium,31009,0.97557,78.1333,27.0167,,
2642,10/19/2010 0:00,mudslide,downpour,small,7715,7.04978,-116.4518,33.8575,0,
6182,7/27/2014 15:00,landslide,rain,medium,3982,0.59296,124.8172,12.0138,0,0
6746,2/6/2015 0:00,landslide,rain,medium,17231,1.42614,-124.077,40.8786,0,0
1786,4/27/2010 8:00,landslide,downpour,medium,1355,19.51432,-83.9564,10.1452,0,
7458,9/6/2015 0:00,landslide,continuous_rain,medium,27753,0.28887,-88.78,14.7691,0,0
9204,7/26/2016 23:00,rock_fall,unknown,large,2899,25.53842,6.7267,60.8396,0,0
1711,4/6/2010 0:00,landslide,downpour,medium,818329,8.58868,-43.2742,-22.8549,0,
8310,4/16/2016 0:00,other,earthquake,medium,27978,10.09587,130.9915,32.8852,0,0
2707,11/7/2010 0:00,landslide,downpour,medium,147959,1.01932,-76.2488,-9.9241,2,
7399,4/13/2007 0:00,landslide,unknown,medium,3165,3.7449,-79.9468,40.4267,0,0
1951,6/6/2010 0:00,landslide,downpour,medium,0,0.98667,109.3799,24.3153,0,
6509,8/12/2014 15:00,debris_flow,downpour,small,2325,0.63448,-107.8161,37.9424,0,0
8633,3/21/2012 21:45,landslide,unknown,unknown,4154,22.5113,-123.8259,43.6533,0,0
3543,5/27/2011 0:00,landslide,tropical_cyclone,small,272714,5.07174,120.6074,16.3727,0,
7414,9/27/2015 0:00,landslide,rain,medium,473080,1.87009,-90.6097,14.6167,0,0
5198,7/25/2013 0:00,landslide,continuous_rain,medium,17123,18.4002,78.48,30.8928,0,
3124,2/15/2011 0:00,landslide,downpour,medium,0,23.50893,-70.2659,-13.8158,,
7281,7/27/2015 2:00,landslide,continuous_rain,medium,253788,1.2302,92.2195,20.9383,5,0
5601,10/12/2013 8:00,mudslide,tropical_cyclone,large,0,21.2957,121.7692,16.0774,10,
4176,1/30/2012 0:00,landslide,downpour,large,14596,19.18103,177.8515,-17.5018,0,
2399,9/6/2010 0:00,landslide,downpour,medium,1600,19.16407,85.8315,27.8143,0,
5709,12/22/2013 9:00,mudslide,rain,small,777,9.94567,-82.9083,37.4046,0,
720,8/16/2008 0:00,landslide,monsoon,medium,90843,3.6311,96.48,22.9,6,
7090,4/25/2015 0:00,landslide,earthquake,large,0,38.97051,85.575,28.2064,60,0
7888,6/26/2016 4:00,landslide,downpour,large,0,36.58272,103.1281,28.3516,0,0
434,1/22/2008 0:00,landslide,rain,medium,73480,0.96302,-2.2389,53.792,,
5347,8/17/2013 0:00,landslide,rain,medium,17123,0.37281,78.4396,30.7292,,
7336,8/19/2015 9:00,landslide,continuous_rain,medium,79016,41.13405,90.5549,25.2193,0,0
3266,3/21/2011 0:00,mudslide,downpour,medium,1035,18.78243,-119.7758,37.6782,0,
2827,12/12/2010 0:00,mudslide,downpour,small,2286,2.96829,-122.5707,47.6036,0,
9252,7/28/2016 0:00,landslide,monsoon,medium,4831,5.92679,91.8644,27.5748,0,0
7242,7/15/2015 9:00,landslide,continuous_rain,small,2283,0.16401,120.4359,17.487,0,0
5033,7/5/2013 2:30,landslide,downpour,medium,1932,9.12556,-111.6983,40.5749,0,
872,10/30/2008 0:00,complex,downpour,medium,0,8.25204,105.686,18.25,6,
9634,10/15/2016 0:00,landslide,tropical_cyclone,medium,0,0.19136,124.1003,13.5983,0,0
7474,12/1/2015 0:00,landslide,rain,medium,14400,4.68732,-76.4551,18.134,0,0
2979,1/12/2011 0:00,landslide,downpour,medium,153361,5.08711,-42.5733,-22.2581,0,
7675,8/12/2015 0:00,mudslide,rain,medium,0,1.87455,103.6099,22.3256,0,0
1456,1/26/2010 0:00,complex,downpour,medium,1255,5.79962,-83.7568,37.1016,0,
1455,1/25/2010 8:00,mudslide,downpour,small,2441,2.39331,-80.3654,36.2592,0,
544,5/20/2008 0:00,mudslide,rain,medium,77366,10.1237,178.3623,-18.0903,,
9181,6/9/2016 0:00,landslide,rain,medium,19019,23.43938,49.3354,40.4985,0,0
9489,8/31/2016 0:00,rock_fall,rain,small,2156,2.65027,-156.1603,20.857,0,0
626,7/3/2008 0:00,landslide,downpour,medium,253788,3.68821,92,21.44,20,
657,7/22/2008 0:00,landslide,downpour,medium,22903,25.22042,87.24,27.6,,
5012,7/2/2013 16:30,mudslide,downpour,medium,1415,10.50718,-120.0336,39.4302,0,
254,9/10/2007 0:00,landslide,rain,medium,852,28.525,90.4032,27.0971,,
7544,7/14/2015 23:00,other,downpour,small,11886,0.7742,145.1147,-37.8558,,
2518,9/29/2010 0:00,landslide,tropical_cyclone,medium,8551,10.84467,-76.8226,18.1686,0,
9557,9/28/2016 0:00,landslide,downpour,medium,1785,2.21038,115.1635,-8.8106,0,0
1840,5/6/2010 0:00,mudslide,downpour,medium,11987,9.23673,37.1,-0.65,0,
849,10/16/2008 10:00,landslide,unknown,medium,40797,25.11952,120.3487,-5.33,2,
433,1/19/2008 0:00,mudslide,snowfall_snowmelt,medium,3205,5.17409,-122.3985,43.7548,,
520,5/2/2008 0:00,landslide,rain,medium,48638,8.61744,123.8827,10.4014,,
6006,5/1/2014 0:00,mudslide,rain,small,1116,4.24402,-76.6651,39.2902,0,0
582,6/11/2008 0:00,landslide,downpour,medium,90843,1.02751,96.5016,22.9231,11,
8861,10/11/2015 0:00,snow_avalanche,snowfall_snowmelt,very_large,1148,157.00687,-140.3188,61.0952,0,0
6365,11/5/2014 18:00,landslide,rain,medium,882,3.8091,8.8353,46.0155,2,0
5946,3/12/2014 0:00,mudslide,downpour,small,8944,2.96498,151.5824,-33.0644,0,0
5497,9/11/2013 23:00,mudslide,downpour,medium,33433,5.23498,-111.7484,40.6217,0,
7113,4/28/2015 15:00,rock_fall,earthquake,small,107157,12.71034,84.4783,27.7908,6,10
1298,11/14/2009 0:00,landslide,downpour,medium,2803,1.09521,-159.4167,22.2129,0,
3921,8/14/2011 0:00,landslide,downpour,medium,20908,43.72365,81.7285,29.2385,0,
5411,8/28/2013 23:00,rock_fall,downpour,medium,2325,9.89859,-107.7138,37.8943,0,
9005,12/8/2015 0:00,landslide,downpour,medium,19909,1.07567,-122.3288059,47.87110995,0,0
4274,3/18/2012 0:00,mudslide,downpour,medium,0,0.46283,-73.7262,-13.5168,0,
1208,10/2/2009 0:00,landslide,downpour,large,14540,24.82337,74.499,14.7812,24,
5691,12/12/2013 23:00,rock_fall,freeze_thaw,medium,2726,19.18959,-113.0508,37.1629,2,
4181,2/1/2012 0:00,landslide,snowfall_snowmelt,small,54462,8.18982,-123.2664,44.6382,0,
3392,4/21/2011 0:00,landslide,downpour,medium,8477,4.61879,-84.358,38.9939,0,
2008,6/22/2010 22:00,landslide,unknown,medium,1035,24.01037,145.5991,-41.5681,0,
3275,3/24/2011 20:00,mudslide,downpour,small,2909,3.55591,-122.5159,37.5742,0,
5938,3/8/2014 0:00,landslide,downpour,medium,2031,4.39363,-4.0989,52.9677,0,0
9063,6/15/2016 0:00,mudslide,downpour,large,5340,2.03534,-117.2679,56.2246,0,0
7038,7/1/2015 0:00,landslide,downpour,medium,46427,0.32102,88.2807,26.8781,0,0
4894,6/2/2013 9:00,landslide,rain,medium,9175,3.43023,8.8888,47.2185,0,
7046,5/23/2015 0:00,landslide,flooding,small,1114,33.62663,-95.2859,34.5208,0,0
341,10/31/2007 0:00,landslide,tropical_cyclone,medium,1088,0.96514,-76.7088,18.037,,
4129,1/4/2012 9:00,landslide,downpour,small,4921,2.9887,-4.2808,57.719,0,
2727,11/16/2010 0:00,debris_flow,downpour,small,8360,83.92719,179.4104,-17.3137,0,
8566,11/17/2012 5:46,landslide,unknown,unknown,4935,13.06801,-123.6863,45.4922,0,0
354,11/12/2007 0:00,landslide,rain,medium,13671,3.96533,-77.2,18.4,,
2286,8/19/2010 23:00,landslide,downpour,medium,23693,28.79547,83.3164,28.0276,0,
5300,8/9/2013 0:00,landslide,downpour,large,92113,40.08056,94.0441,25.318,,
6514,8/15/2014 0:00,landslide,continuous_rain,medium,0,35.75141,84.6476,28.0081,2,7
9273,6/4/2016 7:15,landslide,downpour,medium,19014,7.55826,80.6581,29.3038,0,0
5790,1/16/2014 0:00,mudslide,continuous_rain,unknown,13266,3.90176,-2.7269,50.705,0,0
8449,9/5/2013 17:24,landslide,unknown,unknown,15947,4.57191,-122.9415,44.8998,0,0
9480,8/7/2016 0:00,other,mining,small,2628,8.21076,-115.5805,48.3163,1,1
65,4/21/2007 0:00,landslide,rain,medium,1288084,2.95753,110.4167,-6.9667,5,
4985,6/26/2013 8:00,mudslide,downpour,small,1213,2.5486,-76.3302,43.0266,0,
4727,1/24/2013 0:00,landslide,rain,medium,134895,0.7275,140.7117,-2.5325,1,
5049,7/7/2013 0:00,landslide,downpour,medium,4351,16.30562,77.1679,31.5596,,
9076,12/17/2015 23:00,landslide,rain,medium,0,0.27194,115.1005,-8.1262,0,0
4034,11/3/2011 0:00,landslide,downpour,medium,800000,7.02903,106.8343,-6.6392,0,
8265,12/20/2014 11:48,landslide,unknown,unknown,3465,12.84585,-123.7785,44.6394,0,0
1376,12/31/2009 0:00,mudslide,downpour,medium,6023699,1.46658,-43.2049,-22.9158,13,
6078,6/20/2014 0:00,landslide,rain,small,24561,3.73505,98.6076,9.9454,0,0
5536,9/16/2013 23:00,mudslide,tropical_cyclone,medium,127680,2.82024,135.9975,35.015,1,
8341,9/23/2015 9:00,rock_fall,unknown,medium,2726,23.36059,-112.9409,37.2131,0,0
3138,2/20/2011 20:00,landslide,continuous_rain,medium,397515,2.91936,121.7161,25.1163,0,
938,12/18/2008 0:00,mudslide,downpour,medium,8140,5.91101,-61.4925,10.735,,
2557,10/7/2010 23:00,landslide,downpour,medium,19294,30.57968,116.388,5.9606,0,
4375,5/31/2012 0:00,landslide,downpour,large,7301,12.33807,-84.8952,10.5562,,
6866,3/15/2015 9:00,mudslide,downpour,small,583776,2.22008,-122.7048,45.5271,0,0
5002,6/30/2013 0:00,landslide,downpour,medium,1743101,2.96946,73.0868,33.5791,0,
7665,8/11/2015 0:00,landslide,continuous_rain,medium,0,31.62348,93.5291,24.7016,0,0
1801,5/2/2010 0:00,landslide,downpour,medium,9900,0.26997,46.0806,40.5217,0,
2932,1/3/2011 23:00,mudslide,downpour,medium,2557,5.0278,122.1,6.9667,0,
9265,2/1/2016 0:00,landslide,rain,small,1681,2.37538,-1.9876,54.7369,0,0
4084,12/4/2011 14:00,landslide,downpour,large,1321717,1.01396,119.4167,-5.1326,11,
1822,5/3/2010 0:00,mudslide,downpour,small,4456,12.3417,-83.0567,37.2283,0,
6768,2/6/2015 0:00,mudslide,rain,small,1073,36.90227,-118.7413,48.3164,0,0
8576,10/21/2012 17:15,landslide,unknown,unknown,2449,8.56205,-123.8976,44.7971,0,0
4085,12/4/2011 3:00,mudslide,downpour,medium,15968,30.29383,-60.9991,10.8313,1,
1659,4/6/2010 0:00,landslide,downpour,medium,6023699,8.69188,-43.2324,-22.9778,0,
3105,2/7/2011 0:00,landslide,downpour,medium,66716,26.65961,80.6405,7.6192,0,
2089,7/16/2010 23:00,landslide,downpour,medium,0,44.5643,83.1421,28.4197,3,
493,4/5/2008 0:00,landslide,rain,medium,0,15.11717,73.1879,34.6861,6,
7995,2/1/2016 19:00,landslide,unknown,unknown,6554,1.11647,-122.777,45.4938,0,0
3404,4/24/2011 0:00,mudslide,downpour,small,4028,3.90856,-81.6749,38.5212,0,
279,9/23/2007 0:00,landslide,rain,medium,162887,2.62739,83.9462,21.464,,
4449,7/5/2012 0:00,landslide,downpour,medium,2667,17.25367,-6.0505,56.4567,,
133,7/21/2007 0:00,landslide,rain,medium,27489,2.35894,88.2374,23.9304,1,
8734,1/18/2012 16:29,landslide,unknown,unknown,4154,10.01166,-123.9737,43.6901,0,0
8571,10/2/2015 0:00,landslide,downpour,medium,1063178,0.84455,83.1993,17.6874,2,0
7758,12/7/2015 9:00,landslide,rain,small,6009,2.92162,-122.741,45.5346,0,0
4065,11/24/2011 18:00,landslide,downpour,medium,800000,2.81535,106.7814,-6.5702,2,
8555,11/20/2012 6:10,landslide,unknown,unknown,2514,16.68556,-124.1018,42.9171,0,0
3934,8/19/2011 0:00,landslide,downpour,medium,9073,62.86592,83.7405,28.2719,0,
4183,2/4/2012 0:00,landslide,downpour,medium,7317,0.19996,75.2381,33.2424,0,
6511,8/15/2014 9:00,other,downpour,small,14797,1.23397,98.3075,7.8891,0,0
6135,7/10/2014 5:00,landslide,rain,small,0,2.03446,98.4927,24.9936,4,0
2102,7/20/2010 8:00,landslide,downpour,medium,0,1.48057,102.1803,28.5446,0,
5218,7/28/2013 4:30,landslide,downpour,medium,3920222,2.28507,91.8151,22.3521,2,
9496,9/7/2016 7:00,rock_fall,downpour,small,51320,11.93337,-91.2725,43.6966,0,0
3737,7/6/2011 0:00,landslide,downpour,medium,522081,0.38784,78.0319,30.3214,0,
7686,8/13/2015 0:00,landslide,downpour,medium,0,3.29898,121.048,17.1686,0,0
6743,2/5/2015 0:00,landslide,freeze_thaw,small,19998,0.13735,-5.0761,50.4167,0,0
9475,8/7/2016 3:00,landslide,continuous_rain,medium,80447,4.73431,75.0911,32.9041,0,0
6910,3/24/2015 0:00,debris_flow,downpour,medium,5800,2.60673,-76.6853,-11.9233,8,25
5626,11/6/2013 0:00,mudslide,unknown,small,47274,4.16828,-119.3222,50.2425,0,
3564,6/2/2011 0:00,landslide,downpour,medium,18590,7.86436,-71.9747,19.2088,1,
5176,7/23/2013 0:00,landslide,downpour,medium,2571,22.58549,79.1939,30.1944,0,
9639,10/18/2016 0:00,landslide,unknown,small,3287,6.86749,-1.8151,53.9908,0,0
1555,3/11/2010 0:00,landslide,downpour,small,305704,1.29986,-80.0061,40.4319,0,
7685,8/13/2015 0:00,landslide,unknown,medium,28217,8.77149,76.9876,31.7756,0,0
6801,2/23/2015 9:00,rock_fall,snowfall_snowmelt,small,1416,6.35327,-84.5448,36.7172,0,0
4563,9/17/2012 0:00,landslide,downpour,medium,4893,0.28946,122.1394,10.5906,,
9216,7/26/2016 23:00,rock_fall,downpour,large,27544,19.47449,77.4266,30.6935,2,2
5469,9/6/2013 18:00,landslide,continuous_rain,medium,22084,5.85927,87.3201,26.9318,,
422,1/13/2008 0:00,landslide,rain,large,1510,3.58632,117.1703,40.0074,11,
3955,8/30/2011 2:00,landslide,tropical_cyclone,medium,2169,5.11854,122.9479,7.653,0,
1334,11/24/2009 0:00,landslide,tropical_cyclone,medium,9043,4.38274,124.8293,8.8152,0,
1994,6/16/2010 0:00,landslide,downpour,medium,39982,24.41974,92.8025,25.0633,0,
8924,11/9/2015 8:30,landslide,downpour,medium,27863,1.98396,101.1821,4.1661,0,0
3526,5/22/2011 15:00,mudslide,downpour,small,18275,3.12368,-111.8657,41.0033,0,
6306,4/1/2012 0:00,landslide,construction,small,1444,1.60649,-124.2237,43.3514,0,0
2672,10/31/2010 23:00,mudslide,downpour,medium,64783,3.41128,10.127,44.0513,1,
2560,10/7/2010 0:00,landslide,downpour,medium,2005,17.11059,74.6191,36.4628,0,
6046,6/1/2014 0:00,mudslide,downpour,medium,60797,0.15271,-93.4707,44.8533,0,0
8314,3/29/2014 21:07,landslide,unknown,unknown,3866,3.88178,-124.2353,43.1776,0,0
7820,12/28/1998 0:00,debris_flow,downpour,small,2025,17.25431,-123.5669,45.223,0,0
8770,7/5/2011 15:04,landslide,unknown,unknown,4584,17.56376,-123.5551,44.6239,0,0
2159,7/29/2010 0:00,landslide,downpour,medium,17701,10.16713,105.7412,22.1183,0,
2218,8/7/2010 23:00,landslide,downpour,very_large,0,0.81085,104.3715,33.7848,1765,
5660,11/24/2013 23:00,rock_fall,downpour,medium,28848,8.53994,76.8691,11.344,0,
647,7/15/2008 0:00,landslide,downpour,medium,14797,0.76864,98.3,7.89,3,
2926,1/2/2011 0:00,landslide,downpour,medium,8303,0.21791,124.98,10.3861,,
7028,5/29/2015 14:30,landslide,unknown,medium,12825,26.05644,116.3975,6.1177,0,0
8909,7/8/2016 0:00,landslide,downpour,medium,0,11.77745,21.4743,42.9124,0,0
4015,10/15/2011 0:00,landslide,downpour,medium,66085,0.078,77.5206,10.4497,0,
8724,6/21/2016 9:00,mudslide,downpour,large,109400,1.69579,103.6919,27.334,0,0
3760,7/11/2011 9:00,landslide,downpour,medium,92113,0.50696,94.1095,25.6703,0,
4326,4/18/2012 4:08,landslide,downpour,medium,12346,8.31537,101.7901,3.4203,0,
8673,2/3/2012 15:32,landslide,unknown,unknown,1661,10.00082,-123.7362,45.0632,0,0
8839,1/16/2011 17:01,landslide,unknown,unknown,1855,15.46223,-122.2829,44.7515,0,0
7822,1/19/1997 0:00,debris_flow,downpour,medium,2289,3.44756,-122.6278,47.7888,0,0
4467,7/21/2012 0:00,landslide,downpour,large,0,1.2729,15.953,47.4446,,
3928,8/16/2011 0:00,landslide,downpour,medium,19014,11.66561,80.5307,29.2027,2,
6795,2/25/2015 0:00,landslide,rain,medium,1706,46.13402,-118.0732,49.8748,0,0
9452,8/6/2016 0:00,mudslide,rain,medium,1406,0.87767,-97.9307,20.1353,3,0
708,8/11/2008 0:00,landslide,rain,medium,0,6.69896,128.4,-3.3,5,
6851,3/10/2015 4:00,mudslide,downpour,medium,21502,0.63106,76.1238,32.5612,0,0
6376,11/5/2014 0:00,landslide,downpour,medium,88965,1.66637,106.7755,-6.7947,0,1
195,8/20/2007 0:00,landslide,tropical_cyclone,medium,0,1.36239,116.0617,26.8629,1,
